LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAY,PAYMENT_RATIO,CREDIT_UTILIZATION,AVG_PAYMENT_DELAY,MAX_PAYMENT_DELAY,DELAYED_MONTHS_COUNT,actual_default,risk_probability,risk_segment
20000,1,3,2,34,0,0,2,0,0,-1,6569,6939,4679,2960,0,0,2449,0,1000,0,0,0,21147,3449,0.1630964202960231,1.05735,0.1666666666666666,2,1,0,0.6101025862501905,Very High Risk
400000,1,1,1,39,0,0,-1,0,0,0,10260,17794,6402,20772,12406,10945,12201,6430,20118,5037,5054,3104,78579,51944,0.6610417541582356,0.1964475,-0.1666666666666666,0,0,0,0.1316185602615879,Low Risk
110000,2,2,2,24,0,0,0,0,0,0,28956,33115,31752,30539,29468,33259,5000,2000,2000,2000,7000,2000,187089,20000,0.1069009936447359,1.700809090909091,0.0,0,0,0,0.17009063746011188,Medium Risk
20000,2,3,2,53,-1,-1,-1,-1,-1,-1,4400,-220,-220,-610,390,0,0,0,0,1390,0,780,3740,2170,0.5802139037433155,0.187,-1.0,-1,0,0,0.34788662701332373,High Risk
50000,2,2,1,26,0,0,0,0,-1,2,22915,22247,22493,660,1979,836,1411,1650,0,1979,0,1320,71130,6360,0.0894137494727962,1.4226,0.1666666666666666,2,1,0,0.4650956838558091,High Risk
450000,2,1,1,41,-1,0,0,2,-1,-1,2663,3146,3246,1623,1623,1694,2146,1623,0,1623,1694,2795,13995,9881,0.7060378706680958,0.0311,-0.1666666666666666,2,1,0,0.3741116407234239,High Risk
240000,2,2,1,38,0,0,0,0,0,0,197231,185901,189190,193018,188593,179309,6702,7000,7000,6500,6600,6230,1133242,40032,0.0353251997366846,4.721841666666666,0.0,0,0,0,0.22349701813272715,Medium Risk
150000,2,2,2,41,0,0,0,0,0,0,15938,16128,17051,15109,13895,14236,1317,2008,1004,505,573,1003,92357,6410,0.0694045930465476,0.6157133333333333,0.0,0,0,0,0.19183117844644318,Medium Risk
70000,2,2,1,44,0,0,0,0,0,0,4221,6642,8361,10208,11038,11848,2500,2000,2000,1000,1000,1000,52318,9500,0.1815818647501816,0.7474,0.0,0,0,1,0.26451670413811423,Medium Risk
50000,1,2,2,24,1,2,2,2,2,2,33991,33168,34805,34933,36692,37934,0,2500,1000,2900,2000,1500,211523,9900,0.0468034209045824,4.23046,1.8333333333333333,2,6,1,0.7866841999973377,Very High Risk
20000,2,2,1,25,2,2,2,2,0,0,11202,12228,12738,11207,6720,5071,1500,1005,0,511,1283,0,59166,4299,0.0726599736335057,2.9583,1.3333333333333333,2,4,1,0.8452412167863683,Very High Risk
170000,2,1,2,28,2,2,2,2,2,2,131864,133897,129761,138604,136283,145012,5600,0,11000,0,11000,5656,815421,33256,0.0407838404946647,4.796594117647059,2.0,2,6,1,0.8148780446705843,Very High Risk
450000,1,2,1,44,-1,-1,-1,-1,-1,-1,19951,7277,1096,1968,1575,3889,8203,1105,2012,2007,4019,510,35756,17856,0.4993847186486184,0.0794577777777777,-1.0,-1,0,0,0.18646750591732036,Medium Risk
50000,1,3,2,22,0,0,-1,0,0,0,48423,44450,956,976,1976,2939,2150,956,20,1000,1000,1000,99720,6126,0.0614320096269554,1.9944,-0.1666666666666666,0,0,1,0.3020687048290027,High Risk
330000,2,2,1,45,0,0,0,0,0,0,47644,48906,50531,50595,40491,31020,2000,2500,1309,1243,2027,1056,269187,10135,0.0376504065946721,0.8157181818181818,0.0,0,0,0,0.136819056208297,Low Risk
40000,2,2,1,45,1,2,0,0,0,0,11402,10928,11940,12241,12544,12835,0,1200,500,500,500,500,71890,3200,0.0445124495757407,1.79725,0.5,2,2,1,0.6179747340739743,Very High Risk
230000,1,2,2,30,0,0,2,0,0,0,38651,45681,44652,48540,52477,56506,8000,0,4970,4907,4936,5024,286507,27837,0.0971599297748397,1.2456826086956525,0.3333333333333333,2,1,1,0.2979192163961911,Medium Risk
220000,1,1,2,35,1,2,0,0,2,2,190105,185836,187220,199542,202036,200956,0,6600,15200,7000,2000,15000,1165695,45800,0.039289865702435,5.298613636363636,1.1666666666666667,2,4,1,0.6638484385841675,Very High Risk
250000,1,3,2,35,-1,-1,-1,-1,-1,-1,29363,4501,27548,1800,11942,4680,4501,27548,1800,11942,4680,0,79834,50471,0.6321993135756695,0.319336,-1.0,-1,0,0,0.19823481937592774,Medium Risk
170000,2,2,1,50,0,0,0,0,0,0,177956,176155,171665,65479,61234,42484,7262,5586,2272,2998,39321,1390,694973,58829,0.084649331700656,4.088076470588235,0.0,0,0,0,0.2715888782529348,Medium Risk
160000,2,1,1,34,1,-1,-1,-1,0,-1,-49,-375,-1027,603,277,1451,0,0,1630,0,1500,0,880,3130,3.5568181818181817,0.0055,-0.5,1,1,1,0.4426748703526031,High Risk
20000,1,2,1,27,0,0,2,0,0,0,17062,19248,18181,18156,19102,17363,2850,0,514,2000,1000,1570,109112,7934,0.0727142752401202,5.4556,0.3333333333333333,2,1,0,0.5126103075949064,Very High Risk
80000,2,2,1,46,0,0,0,0,0,0,76270,77376,38556,34345,36020,38420,3400,3000,3000,3000,3000,3000,300987,18400,0.0611322083678032,3.7623375,0.0,0,0,0,0.23389962787085986,Medium Risk
500000,2,2,1,35,0,0,0,0,0,0,286595,292813,302966,300000,400000,0,11000,14846,6000,100000,0,279260,1582374,411106,0.2598033081938909,3.164748,0.0,0,0,0,0.23019246827424392,Medium Risk
230000,2,2,1,43,0,0,0,0,0,0,84821,87055,87601,89762,92735,95768,4293,4162,5000,5000,5000,5000,537742,28455,0.0529157105080131,2.338008695652174,0.0,0,0,0,0.14371544514190318,Low Risk
20000,1,2,2,28,0,0,0,0,0,0,8723,10265,12086,13180,13660,14288,2000,2000,1600,1000,1000,1000,72202,8600,0.1191102739536301,3.6101,0.0,0,0,0,0.3109043544783821,High Risk
310000,2,2,2,26,0,0,0,0,0,0,11566,9532,10687,12754,16105,18823,3010,5002,4008,5000,5000,912,79467,22932,0.2885726150477556,0.2563451612903226,0.0,0,0,0,0.14753927302627645,Low Risk
200000,2,4,1,42,0,0,0,0,0,0,149351,108152,87537,67974,35003,35736,3925,3683,2947,1253,1297,1305,483753,14410,0.029787928963748,2.418765,0.0,0,0,0,0.21174101507089754,Medium Risk
120000,2,2,1,43,-1,-1,-1,-1,-1,-1,0,999,0,0,0,0,999,0,0,0,0,0,999,999,1.0,0.008325,-1.0,-1,0,1,0.3067509969871364,High Risk
260000,1,2,2,32,-1,-1,-1,-1,-1,-1,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,7188,7188,1.0,0.0276461538461538,-1.0,-1,0,1,0.20097912201649243,Medium Risk
220000,2,1,1,31,0,0,0,0,0,0,67722,74057,75767,77902,79505,82061,7500,3500,4000,3500,4000,3000,457014,25500,0.0557969777731097,2.0773363636363635,0.0,0,0,0,0.16010207141747598,Medium Risk
130000,2,1,2,27,-1,-1,-1,-1,-1,-1,0,0,734,0,390,988,0,734,0,390,988,1990,2112,4102,1.9422348484848484,0.0162461538461538,-1.0,-1,0,0,0.2926767225582103,Medium Risk
250000,2,2,2,29,2,2,2,0,0,0,252354,258503,252087,246649,177663,125960,11783,0,8065,5404,5000,5000,1313216,35252,0.0268440226131877,5.252864,1.0,2,3,1,0.7773117814722986,Very High Risk
180000,2,2,2,26,-1,-1,-1,0,-1,-1,390,390,5248,4167,780,467,390,5248,5,780,467,3513,11442,10403,0.909194196818738,0.0635666666666666,-0.8333333333333334,0,0,0,0.3117150390355643,High Risk
460000,2,1,2,29,0,0,0,0,0,0,82315,170894,160223,160894,165246,169983,90150,7018,7000,7002,8007,8038,909555,127215,0.1398650988670284,1.977293478260869,0.0,0,0,0,0.06809227407057857,Low Risk
50000,2,3,2,41,2,2,2,2,2,2,23043,24064,24981,25473,25857,26298,1700,1600,1200,1100,1000,0,149716,6600,0.0440834646931523,2.99432,2.0,2,6,1,0.8910522519332014,Very High Risk
180000,2,2,1,39,2,2,2,2,2,0,177113,180628,176137,183007,179505,105229,7800,0,11700,0,3775,7000,1001619,30275,0.0302260640023801,5.56455,1.6666666666666667,2,5,1,0.82614598929931,Very High Risk
30000,1,2,2,33,0,0,0,0,0,-1,28949,30319,29400,30000,0,0,2233,1000,600,0,0,0,118668,3833,0.0323001988741699,3.9556,-0.1666666666666666,0,0,0,0.34208228662919715,High Risk
20000,2,3,2,45,-1,-1,-1,-1,-1,0,390,350,360,370,780,390,350,400,400,800,0,390,2640,2340,0.8863636363636364,0.132,-0.8333333333333334,0,0,0,0.424490656841399,High Risk
220000,1,1,1,43,-1,-1,-1,-1,-1,-1,7695,2701,98376,3874,5226,14973,2725,98875,3893,5252,15047,3980,132845,129772,0.976867778237796,0.603840909090909,-1.0,-1,0,0,0.17895230769251008,Medium Risk
60000,1,1,2,27,-1,-1,-1,-1,-1,-1,11862,1856,-14,4839,9567,11407,1861,0,4853,9567,2000,0,39517,18281,0.4626110281650935,0.6586166666666666,-1.0,-1,0,0,0.2357846675286593,Medium Risk
90000,2,1,1,28,-1,0,0,0,0,0,12759,10941,10420,14420,9855,9097,5000,6000,4000,5000,3500,5000,67492,28500,0.4222722693059918,0.7499111111111111,-0.1666666666666666,0,0,1,0.16862865720954273,Medium Risk
50000,2,3,1,36,0,-1,0,0,0,0,3781,1710,25967,17227,15714,15876,1710,25000,754,600,800,1900,80275,30764,0.3832326378075366,1.6055,-0.1666666666666666,0,0,0,0.17584755524629778,Medium Risk
30000,1,2,2,23,0,0,0,0,0,0,27275,26948,28183,25484,27062,28703,2000,2000,1400,2000,2100,2500,163655,12000,0.0733249824325563,5.455166666666667,0.0,0,0,0,0.32548855981985414,High Risk
80000,2,2,2,29,-1,-1,-1,2,0,-1,1443,1443,4545,2886,1443,3743,1443,4545,0,0,3743,3000,15503,12731,0.8211958975682127,0.1937875,-0.3333333333333333,2,1,1,0.44697887124618185,High Risk
270000,1,1,1,41,-1,-1,-1,-1,-1,-1,316,316,316,571,7711,571,316,316,571,7711,571,571,9801,10056,1.0260177532904806,0.0363,-1.0,-1,0,0,0.257258136769747,Medium Risk
490000,1,3,1,51,-1,-1,-1,-1,-1,-1,389,376,467,78,399,10,377,481,1,711,1,1,1719,1572,0.9144851657940664,0.0035081632653061,-1.0,-1,0,1,0.30661561753169153,High Risk
100000,2,2,2,24,2,0,0,2,2,-1,17938,20486,21644,9209,6495,78080,2842,3000,0,6000,80900,0,153852,92742,0.6028000935964434,1.53852,0.8333333333333334,2,3,1,0.6536215770396693,Very High Risk
180000,2,3,1,47,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1896,1896,1.0,0.0105333333333333,-1.0,-1,0,0,0.4354040445431176,High Risk
20000,2,3,1,56,2,0,0,0,0,0,12864,14150,15334,16222,17598,9950,1500,1500,1000,1500,1500,1500,86118,8500,0.0987017812768527,4.3059,0.3333333333333333,2,1,0,0.7538750666355409,Very High Risk
20000,2,2,1,42,0,0,0,3,2,2,12029,13045,16024,15420,13929,11307,1224,3203,0,1000,0,2000,81754,7427,0.0908457078552731,4.0877,1.1666666666666667,3,3,0,0.639698821869817,Very High Risk
60000,1,2,2,27,2,0,0,2,0,0,58598,56486,60877,56138,56806,57935,2632,5924,0,2200,2200,2290,346840,15246,0.0439568677199861,5.780666666666667,0.6666666666666666,2,2,1,0.7874959767457241,Very High Risk
10000,1,3,2,24,0,0,0,0,0,0,2736,4050,5426,6743,8544,9858,3000,2000,2000,2000,2000,1000,37357,12000,0.3212249377626683,3.7357,0.0,0,0,0,0.34441326972759034,High Risk
100000,1,1,2,38,0,0,0,0,0,0,40810,42653,42351,43011,43011,28947,2502,1200,860,0,579,0,240783,5141,0.0213511751244896,2.40783,0.0,0,0,0,0.2844834138752958,Medium Risk
310000,2,1,1,34,0,0,0,0,0,0,270776,263983,215686,186680,82775,107595,11080,8054,7037,2010,50186,2011,1127495,80378,0.0712890079335163,3.63708064516129,0.0,0,0,0,0.1902693070446526,Medium Risk
550000,1,1,2,31,0,0,0,0,0,0,43769,38907,36111,32723,26946,26439,2018,1520,1131,1005,1107,1019,204895,7800,0.0380682788745454,0.3725363636363636,0.0,0,0,0,0.14547635248321059,Low Risk
90000,2,3,1,55,0,0,0,0,0,0,39731,38272,36858,35447,33465,31680,2000,2000,2000,1400,1400,1712,215453,10512,0.048790223389788,2.3939222222222223,0.0,0,0,0,0.19038089284430426,Medium Risk
50000,1,1,2,24,-1,0,0,0,0,0,47796,49045,45506,41471,18298,19001,2100,1900,2000,1000,1000,1000,221117,9000,0.0407024335532772,4.42234,-0.1666666666666666,0,0,0,0.3054112782422015,High Risk
360000,1,1,1,54,1,-1,-1,-1,-1,0,-281,2520,7508,434,2139,993,3011,7545,502,2205,5,1799,13313,15067,1.1317509201532336,0.0369805555555555,-0.5,1,1,1,0.34086862341054813,High Risk
50000,2,3,1,41,0,0,0,0,0,0,48403,49448,50125,9717,9549,9840,2550,2227,339,500,600,500,177082,6716,0.0379259326187867,3.54164,0.0,0,0,0,0.31350152938993353,High Risk
30000,2,3,1,53,2,0,0,0,0,0,34775,35946,37685,33305,28305,20371,1733,2452,1072,1089,3101,5000,190387,14447,0.0758822818784896,6.346233333333333,0.3333333333333333,2,1,0,0.7554453285111142,Very High Risk
50000,2,2,2,26,0,0,0,0,0,0,49722,49052,49243,8760,8796,9176,2200,1325,490,300,500,500,174749,5315,0.030415052446652,3.49498,0.0,0,0,0,0.39426049501144544,High Risk
150000,1,3,2,30,0,0,0,0,0,0,80220,47272,141568,97990,96017,79743,3095,135332,2848,2330,2204,2100,542810,147909,0.2724876107661981,3.618733333333333,0.0,0,0,0,0.13524625394848672,Low Risk
180000,2,1,2,27,-1,-1,-1,-1,-1,-1,264,264,264,264,264,264,264,264,264,264,264,264,1584,1584,1.0,0.0088,-1.0,-1,0,0,0.27376839159665123,Medium Risk
210000,1,1,1,33,0,0,0,0,0,0,154714,150011,139854,138054,136674,136196,4830,4700,4515,4426,4436,4765,855503,27672,0.0323458830652844,4.07382380952381,0.0,0,0,0,0.23966860403373655,Medium Risk
400000,2,1,1,40,-1,-1,-1,-1,-1,-1,3716,4318,273,743,516,200,4318,273,743,516,200,422,9766,6472,0.6627073520376817,0.024415,-1.0,-1,0,0,0.24157430002337132,Medium Risk
350000,1,2,2,33,0,0,0,2,0,0,25507,26580,31802,30895,27158,27927,1800,6000,0,1000,1000,668,169869,10468,0.0616239572847311,0.48534,0.3333333333333333,2,1,0,0.3062521571500104,High Risk
150000,2,3,1,28,0,0,0,0,0,0,146325,140902,131798,115350,105770,111850,5125,10104,10017,4000,15000,8000,751995,52246,0.0694765257747724,5.0133,0.0,0,0,0,0.17678346140145293,Medium Risk
140000,2,2,2,26,0,0,-1,-1,0,0,4113,6030,16025,24616,19458,20047,2000,16025,24616,1000,1000,1000,90289,45641,0.505499008738606,0.6449214285714285,-0.3333333333333333,0,0,0,0.17706814568255383,Medium Risk
200000,1,3,1,42,0,0,0,2,0,0,151392,148467,153409,145476,119025,115255,7000,14834,0,4575,4180,4634,833024,35223,0.0422832955593116,4.16512,0.3333333333333333,2,1,0,0.3648319203550562,High Risk
170000,2,2,1,39,0,0,0,0,0,0,22870,20653,21577,20334,19161,18613,2000,1685,1231,608,650,547,123208,6721,0.0545500292188818,0.7247529411764706,0.0,0,0,0,0.17745733853010168,Medium Risk
30000,1,3,1,50,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,2109,2340,4059,1.734615384615385,0.078,-1.0,-1,0,0,0.4575965904624408,High Risk
90000,2,1,2,26,-1,-1,-1,-1,-1,-1,13416,5206,0,0,1980,170,7380,0,0,1980,170,1397,20772,10927,0.5260446755247449,0.2308,-1.0,-1,0,1,0.2599957466575027,Medium Risk
200000,2,2,2,30,-1,-1,-1,-1,-1,-1,389,5889,389,389,389,389,5890,390,390,390,390,1168,7834,8618,1.1000765892264488,0.03917,-1.0,-1,0,0,0.2559945923776455,Medium Risk
300000,1,3,1,72,-1,-1,-1,-1,-1,2,4984,752,3737,1433,5522,3233,756,3753,1433,5522,0,27232,19661,38696,1.968160317379584,0.0655366666666666,-0.5,2,1,0,0.4221351748939888,High Risk
20000,1,2,2,22,0,0,2,2,2,2,18690,12289,5560,6310,7204,6943,3500,1000,1000,1000,0,1000,56996,7500,0.1315881816267808,2.8498,1.3333333333333333,2,4,0,0.6155338306797231,Very High Risk
60000,1,2,2,24,0,0,0,0,0,2,60753,54892,59268,17967,20309,17867,2800,6100,621,2609,0,756,231056,12886,0.0557700297763312,3.850933333333333,0.3333333333333333,2,1,0,0.40188746991719887,High Risk
110000,2,2,1,41,0,0,0,0,0,0,104133,106135,45766,46864,50935,49538,4500,2000,2000,5000,2023,806,403371,16329,0.0404813434778405,3.667009090909091,0.0,0,0,1,0.23718763937061002,Medium Risk
40000,2,2,2,26,-1,0,0,0,-1,0,28991,24391,13600,0,44024,18697,1300,1000,0,22373,680,10000,129703,35353,0.2725688688773582,3.242575,-0.3333333333333333,0,0,0,0.25078461839233396,Medium Risk
30000,1,2,2,23,0,0,0,0,0,0,30620,30432,30263,29418,30275,0,2000,2500,1200,1000,0,0,151008,6700,0.0443685102776011,5.0336,0.0,0,0,0,0.3188335283778422,High Risk
210000,1,2,2,25,2,0,0,0,2,0,7474,8625,3511,4950,4727,5494,1500,1500,1500,0,1000,1000,34781,6500,0.1868836433685058,0.1656238095238095,0.6666666666666666,2,2,1,0.7060973710209613,Very High Risk
160000,2,2,1,41,-1,-1,-1,-1,-1,-1,8091,5344,5117,4730,6634,3477,5344,5124,4730,6635,3477,2979,33393,28289,0.8471535950648339,0.20870625,-1.0,-1,0,0,0.1954163842103025,Medium Risk
200000,2,1,1,32,-1,-1,-1,-1,-1,-1,846,810,1198,6081,4203,3044,864,1198,6081,4203,3044,0,16182,15390,0.9510567296996664,0.08091,-1.0,-1,0,0,0.27084965964754837,Medium Risk
30000,2,3,1,35,0,0,0,0,0,0,28786,26496,25098,26209,25325,26400,1500,1450,1500,1500,1500,1500,158314,8950,0.0565332187930315,5.2771333333333335,0.0,0,0,0,0.4278836079595778,High Risk
10000,2,1,2,24,0,0,0,0,0,0,6632,7095,7565,8854,9229,8376,2000,2000,2000,1000,1000,1000,47751,9000,0.1884777282151159,4.7751,0.0,0,0,0,0.2795115691978041,Medium Risk
200000,2,1,2,27,-1,-1,-1,-1,-1,-1,4941,5555,15546,1665,3370,-36,5610,15616,1673,3385,0,95456,31041,121740,3.921909732289552,0.155205,-1.0,-1,0,0,0.16506478277254288,Medium Risk
460000,1,2,1,61,1,-1,-1,-1,-1,-1,0,8602,0,880,1018,99,8602,0,880,1018,99,1922,10599,12521,1.1813378620624588,0.023041304347826,-0.6666666666666666,1,1,0,0.3876043546912038,High Risk
360000,2,3,2,29,-1,-1,-1,-1,0,0,4887,4982,4851,3255,8255,8411,5005,4851,4784,5000,3000,2000,34641,24640,0.7112958632833926,0.096225,-0.6666666666666666,0,0,0,0.15655230680927668,Medium Risk
200000,2,1,1,33,2,-1,-1,-1,-1,-1,1076,696,316,1076,316,1226,696,316,1076,316,1226,696,4706,4326,0.9192520186995324,0.02353,-0.5,2,1,0,0.6237163526045139,Very High Risk
100000,2,2,1,41,0,0,0,0,0,0,111925,107224,107126,101859,79519,74368,4000,7000,3533,2673,3500,4303,582021,25009,0.0429692399415141,5.82021,0.0,0,0,0,0.23847831559094568,Medium Risk
440000,1,1,2,37,0,0,0,0,0,0,186061,232558,312398,222336,223882,130672,50000,100448,7015,6422,6086,4000,1307907,173971,0.1330148091569201,2.972515909090909,0.0,0,0,0,0.07293524806101352,Low Risk
360000,2,2,2,39,-1,-1,-1,0,-1,-1,12865,4462,19560,8894,5329,998,4484,19623,222,5355,998,9004,52108,39686,0.7616105012666001,0.1447444444444444,-0.8333333333333334,0,0,0,0.1598387254467935,Medium Risk
160000,2,1,2,23,0,0,0,0,0,-1,77947,78960,79594,49777,327,222,4000,3000,1000,0,222,2682,286827,10904,0.0380159468948181,1.79266875,-0.1666666666666666,0,0,1,0.18478449770908362,Medium Risk
50000,2,1,2,22,1,2,0,0,0,0,4434,4215,5241,6238,5979,7492,0,1103,1100,215,2000,1000,33599,5418,0.1612547992499776,0.67198,0.5,2,2,0,0.5607009135153669,Very High Risk
300000,2,1,1,59,-1,-1,-1,-1,-1,-1,12982,10114,10195,34010,20854,64741,11138,10217,34039,20854,64741,39441,152896,180430,1.1800831938049392,0.5096533333333333,-1.0,-1,0,0,0.148586543354559,Low Risk
100000,1,2,2,26,0,0,0,0,0,0,73070,74847,97369,98232,97752,0,10000,43000,5000,3000,0,0,441270,61000,0.1382373603462732,4.4127,0.0,0,0,0,0.182576746493155,Medium Risk
20000,2,3,1,44,0,0,0,0,0,0,5636,6737,7832,8624,8800,9300,1200,1208,1000,176,500,0,46929,4084,0.0870250804406656,2.34645,0.0,0,0,0,0.33886414436988127,High Risk
100000,2,1,1,39,2,2,2,2,2,2,94732,97284,99542,99898,99786,97670,5000,4700,2950,3100,5,6170,588912,21925,0.0372296709864971,5.88912,2.0,2,6,1,0.8416891432425075,Very High Risk
500000,1,2,1,44,0,0,0,0,0,0,91718,93338,96781,98274,100528,102748,4000,5000,4000,4000,4091,6169,583387,27260,0.0467271296754984,1.166774,0.0,0,0,0,0.10484133237466829,Low Risk
60000,1,2,2,22,0,0,0,0,0,0,59575,51991,35435,19262,19285,19565,2051,1653,680,700,700,693,205113,6477,0.0315777156981761,3.41855,0.0,0,0,0,0.2596853356550106,Medium Risk
20000,2,2,1,41,-1,2,-1,-1,0,0,6565,4460,1500,8745,5316,4058,0,1500,8745,0,0,1664,30644,11909,0.3886242004960188,1.5322,-0.1666666666666666,2,1,0,0.49419776730683285,High Risk
470000,1,2,2,35,0,0,0,-1,-1,-1,262980,204078,78325,119866,-6187,-8822,10929,4177,126307,36,26,27232,650240,168707,0.2594534325787401,1.3834893617021276,-0.5,0,0,0,0.1618717520220566,Medium Risk
330000,1,2,1,45,0,0,0,0,0,0,86916,87548,89421,91115,92935,91584,3135,3285,3221,3247,3317,3555,539519,19760,0.0366252161647689,1.6349060606060606,0.0,0,0,0,0.16323388160048988,Medium Risk
80000,2,2,1,44,0,0,-1,-1,-1,-1,1719,1732,1250,175,175,175,1000,1250,175,175,175,175,5226,2950,0.5644852659778032,0.065325,-0.6666666666666666,0,0,0,0.4009935633787865,High Risk
50000,1,3,2,27,0,0,-1,-1,-1,-1,17500,0,0,0,0,0,0,0,0,0,0,0,17500,0,0.0,0.35,-0.6666666666666666,0,0,0,0.31716590016081947,High Risk
500000,2,2,1,31,0,0,0,0,0,0,348526,345128,337816,316739,167616,364940,15210,15022,20121,5925,35069,35110,1880765,126457,0.067237001964626,3.76153,0.0,0,0,0,0.18269485747638678,Medium Risk
20000,1,2,1,28,0,0,0,2,2,3,15226,16658,19374,18766,20859,20247,2000,3300,0,2700,0,500,111130,8500,0.0764869972104742,5.5565,1.1666666666666667,3,3,0,0.6932260989597865,Very High Risk
110000,2,3,1,49,0,0,0,0,0,0,52775,52687,53403,56028,57996,59839,3000,3000,5000,3000,3000,2000,332728,19000,0.0571037003197807,3.0248,0.0,0,0,0,0.2170577073754703,Medium Risk
130000,1,1,2,28,0,0,0,0,0,-1,92174,93991,54735,31682,0,0,4086,2635,1700,0,0,0,272582,8421,0.0308934559141836,2.0967846153846152,-0.1666666666666666,0,0,0,0.2569833293661505,Medium Risk
230000,2,3,2,25,0,0,0,0,-1,-1,26214,26504,20010,0,104160,0,2000,1067,0,104160,0,0,176888,107227,0.606185835104699,0.7690782608695652,-0.3333333333333333,0,0,0,0.14003238009007446,Low Risk
50000,1,2,2,42,0,0,0,0,0,0,39236,39729,27068,28604,28199,58428,2094,1451,1987,1039,1500,1200,221264,9271,0.0419001735483404,4.42528,0.0,0,0,1,0.3649561433536932,High Risk
50000,2,3,2,59,0,0,0,0,2,2,50761,50185,59509,31495,30552,29556,2500,2600,6000,1300,0,1300,252058,13700,0.0543525696466686,5.04116,0.6666666666666666,2,2,0,0.4892961024843526,High Risk
360000,2,1,2,42,-1,-1,-1,-1,-1,-1,45603,29788,2950,6366,11480,222,29882,2950,6366,11480,222,4285,96409,55185,0.5724050659170824,0.2678027777777778,-1.0,-1,0,0,0.14431633350109352,Low Risk
450000,1,2,2,36,-1,-1,-1,-1,-1,-1,8012,4009,5226,4715,3275,6422,4021,5241,4729,3284,6441,4285,31659,28001,0.8844562367731135,0.0703533333333333,-1.0,-1,0,1,0.14936229028385017,Low Risk
420000,2,1,1,45,2,0,0,0,0,0,412289,414634,409078,412057,402926,373095,16272,17029,15514,15056,13707,14128,2424079,91706,0.0378312753008462,5.771616666666667,0.3333333333333333,2,1,1,0.762834090176514,Very High Risk
140000,2,3,2,24,0,0,0,0,0,0,20923,19713,19385,19244,17185,36377,1633,1600,800,1753,20000,938,132827,26724,0.2011940343454267,0.9487642857142856,0.0,0,0,0,0.1775557406830571,Medium Risk
300000,1,2,2,41,0,0,0,-1,-1,2,34480,31159,18580,1400,6297,977,1472,1000,1410,6297,0,19480,92893,29659,0.3192813236734738,0.3096433333333333,0.0,2,1,0,0.3064461857599407,High Risk
50000,2,2,1,37,0,0,0,0,-1,0,23325,21940,20718,24048,5017,3570,1400,1200,5000,5017,71,2710,98618,15398,0.1561378247378774,1.97236,-0.1666666666666666,0,0,0,0.31396284378191275,High Risk
100000,1,2,1,36,0,0,0,0,0,0,46202,47239,48258,49218,99677,51738,1784,1803,1763,1843,4654,2297,342332,14144,0.0413166166177862,3.42332,0.0,0,0,0,0.26533355968736017,Medium Risk
20000,1,1,2,40,2,2,2,0,0,2,15563,16995,16433,17443,19254,18804,2000,0,1289,2100,0,2000,104492,7389,0.0707135474486085,5.2246,1.3333333333333333,2,4,0,0.8389346332561306,Very High Risk
260000,2,1,2,28,1,-1,-1,-1,-1,-1,0,0,355,2165,2165,0,0,355,2835,335,335,335,4685,4195,0.8954108858057631,0.0180192307692307,-0.6666666666666666,1,1,0,0.4379640452270056,High Risk
500000,1,1,2,27,0,0,0,0,0,0,252881,224633,486367,616836,250600,296217,30032,271636,30876,60044,50539,100562,2127534,543689,0.2555489124968155,4.255068,0.0,0,0,0,0.06518996931854222,Low Risk
160000,2,1,2,27,0,0,-1,-1,-1,-1,13234,0,6000,15866,4168,2067,0,6000,15866,4168,2067,11826,41335,39927,0.9659368573847829,0.25834375,-0.6666666666666666,0,0,0,0.2061250670755062,Medium Risk
330000,2,2,2,41,0,0,0,0,0,0,76279,79179,82293,86458,91512,100433,4179,5000,6458,6512,10433,5442,516154,38024,0.0736679363135808,1.5641030303030303,0.0,0,0,0,0.10489315906230334,Low Risk
